customer_id,join_date,home_city,home_country,home_lat,home_lon,age,segment,baseline_risk
589,2025-06-01 20:01:45.064194,Toronto,CA,43.65107,-79.347015,34,Student,0.07664389022612164
590,2025-09-12 14:37:29.064194,Calgary,CA,51.044733,-114.071883,50,Affluent,0.01630144653327209
591,2025-05-08 23:53:07.064194,Vancouver,CA,49.282729,-123.120738,31,Senior,0.08393090756088598
592,2025-09-12 20:50:07.064194,San Francisco,US,37.774929,-122.419418,57,Mass,0.13700644764453673
593,2025-06-27 07:41:54.064194,London,UK,51.507351,-0.127758,69,Affluent,0.10620660000159246
594,2025-07-12 00:10:03.064194,Chicago,US,41.878113,-87.629799,27,Student,0.09416575175583469
595,2025-05-02 07:08:46.064194,Chicago,US,41.878113,-87.629799,55,Mass,0.07309607627330235
596,2025-09-21 02:07:46.064194,San Francisco,US,37.774929,-122.419418,58,Mass,0.06987174885997388
597,2025-01-26 14:03:20.064194,Calgary,CA,51.044733,-114.071883,60,Mass,0.03941516899523414
598,2025-05-17 22:17:38.064194,Mexico City,MX,19.432608,-99.133209,42,Mass,0.28596027873806784
599,2025-05-21 17:59:34.064194,Vancouver,CA,49.282729,-123.120738,68,Mass,0.1421032776847497
600,2025-08-27 12:19:37.064194,Montreal,CA,45.501689,-73.567256,20,Mass,0.08588975408399376
601,2025-06-04 12:15:17.064194,Paris,FR,48.856613,2.352222,43,Student,0.11196223457183249
602,2025-02-08 05:06:48.064194,Toronto,CA,43.65107,-79.347015,71,Mass,0.054346745912500896
603,2025-09-12 17:33:28.064194,Chicago,US,41.878113,-87.629799,30,Mass,0.12963453990617657
604,2025-06-24 16:57:50.064194,Montreal,CA,45.501689,-73.567256,60,Affluent,0.077552593047642
605,2025-07-10 20:24:52.064194,San Francisco,US,37.774929,-122.419418,71,Affluent,0.14463865351021754
606,2025-03-18 18:13:47.064194,Mexico City,MX,19.432608,-99.133209,22,Student,0.03184042062545926
607,2025-07-14 15:32:02.064194,Mexico City,MX,19.432608,-99.133209,73,Student,0.11335124812405639
608,2025-06-01 07:34:15.064194,Calgary,CA,51.044733,-114.071883,44,Student,0.01
609,2025-03-05 21:25:42.064194,Paris,FR,48.856613,2.352222,27,Student,0.12926114247736145
610,2025-07-12 15:23:31.064194,Mexico City,MX,19.432608,-99.133209,56,Mass,0.1105489142322452
611,2025-06-20 09:58:27.064194,Chicago,US,41.878113,-87.629799,65,Student,0.14632309997512824
612,2025-06-08 05:15:08.064194,New York,US,40.712776,-74.005974,42,Mass,0.01
613,2024-12-23 06:34:18.064194,New York,US,40.712776,-74.005974,48,Mass,0.12945409806993716
614,2025-04-23 19:18:03.064194,Montreal,CA,45.501689,-73.567256,72,Affluent,0.08086909473587632
615,2025-03-22 15:11:17.064194,Vancouver,CA,49.282729,-123.120738,62,Student,0.01
616,2025-04-09 17:11:57.064194,San Francisco,US,37.774929,-122.419418,20,Affluent,0.13109509434242406
617,2025-01-02 20:38:38.064194,Vancouver,CA,49.282729,-123.120738,27,Mass,0.17959041695683553
618,2025-06-20 09:54:43.064194,Chicago,US,41.878113,-87.629799,26,Student,0.01
619,2025-07-05 08:37:03.064194,Paris,FR,48.856613,2.352222,24,Affluent,0.06925657823631938
620,2025-07-09 12:51:21.064194,Chicago,US,41.878113,-87.629799,59,Mass,0.01
621,2025-02-21 09:17:33.064194,San Francisco,US,37.774929,-122.419418,42,Mass,0.07256992429269808
622,2025-01-30 03:47:04.064194,Vancouver,CA,49.282729,-123.120738,48,Mass,0.01
623,2025-01-14 07:48:22.064194,San Francisco,US,37.774929,-122.419418,63,Student,0.015764858665870282
624,2025-07-20 13:32:25.064194,Calgary,CA,51.044733,-114.071883,54,Mass,0.05090851079891795
625,2024-12-19 00:11:44.064194,Vancouver,CA,49.282729,-123.120738,37,Mass,0.04521814056455556
626,2025-02-15 19:45:44.064194,Montreal,CA,45.501689,-73.567256,19,Affluent,0.2528694320850875
627,2025-05-03 17:52:11.064194,Chicago,US,41.878113,-87.629799,67,Mass,0.08680236007756256
628,2024-12-04 06:33:12.064194,New York,US,40.712776,-74.005974,34,Student,0.21341068723024686
629,2025-02-06 00:43:37.064194,London,UK,51.507351,-0.127758,29,Mass,0.14940155681571196
630,2025-08-10 07:56:49.064194,Montreal,CA,45.501689,-73.567256,34,Student,0.034178216063530206
631,2025-09-01 07:30:00.064194,Toronto,CA,43.65107,-79.347015,61,Mass,0.05211560247150057
632,2025-06-10 06:49:46.064194,Chicago,US,41.878113,-87.629799,67,Student,0.13508062247247593
633,2025-06-14 20:14:17.064194,Mexico City,MX,19.432608,-99.133209,70,Affluent,0.15504714903034286
634,2025-03-23 03:06:46.064194,Toronto,CA,43.65107,-79.347015,28,Student,0.1313666021180407
635,2024-12-03 03:35:26.064194,Calgary,CA,51.044733,-114.071883,54,Affluent,0.039485949696021864
636,2025-03-11 13:49:59.064194,New York,US,40.712776,-74.005974,51,Mass,0.058086522136906446
637,2025-08-20 23:30:42.064194,New York,US,40.712776,-74.005974,42,Affluent,0.10197595236921426
638,2025-02-07 15:21:01.064194,Chicago,US,41.878113,-87.629799,44,Affluent,0.07433630704629801
639,2025-05-30 18:01:01.064194,Calgary,CA,51.044733,-114.071883,52,Mass,0.1378478564508342
640,2025-08-18 15:42:53.064194,San Francisco,US,37.774929,-122.419418,28,Student,0.01
641,2025-05-29 06:52:06.064194,Mexico City,MX,19.432608,-99.133209,37,Affluent,0.015161649292356555
642,2025-09-06 01:47:56.064194,Vancouver,CA,49.282729,-123.120738,59,Mass,0.05752045638669627
643,2025-06-10 06:32:50.064194,Paris,FR,48.856613,2.352222,71,Mass,0.11130826041864578
644,2025-06-15 19:12:35.064194,Montreal,CA,45.501689,-73.567256,70,Student,0.15097179114805068
645,2025-02-01 18:23:40.064194,San Francisco,US,37.774929,-122.419418,62,Affluent,0.16828645933973257
646,2025-04-26 08:26:48.064194,Paris,FR,48.856613,2.352222,72,Mass,0.24838421865748087
647,2025-08-28 07:34:21.064194,London,UK,51.507351,-0.127758,63,Mass,0.1437625693516387
648,2024-12-21 19:56:09.064194,Calgary,CA,51.044733,-114.071883,73,Mass,0.18899231141461764
649,2024-12-12 15:46:42.064194,Montreal,CA,45.501689,-73.567256,65,Affluent,0.11564417506899781
650,2025-05-27 20:01:54.064194,San Francisco,US,37.774929,-122.419418,51,Senior,0.0664164841168543
651,2025-09-14 17:23:49.064194,Mexico City,MX,19.432608,-99.133209,37,Affluent,0.12907166831928032
652,2025-09-09 02:45:18.064194,Toronto,CA,43.65107,-79.347015,73,Mass,0.04544059180022156
653,2025-08-29 12:28:19.064194,Montreal,CA,45.501689,-73.567256,51,Senior,0.1414670924094408
654,2025-08-05 04:41:29.064194,Mexico City,MX,19.432608,-99.133209,65,Student,0.09336918810884073
655,2025-08-28 02:35:54.064194,Montreal,CA,45.501689,-73.567256,28,Mass,0.06813308014125724
656,2025-05-17 11:43:54.064194,Calgary,CA,51.044733,-114.071883,73,Student,0.12939349103114461
657,2025-05-23 22:30:55.064194,New York,US,40.712776,-74.005974,34,Mass,0.01
658,2025-08-19 04:27:58.064194,London,UK,51.507351,-0.127758,35,Mass,0.11125247232737481
659,2024-12-07 22:43:12.064194,San Francisco,US,37.774929,-122.419418,25,Affluent,0.15494418267910365
660,2024-11-28 06:55:23.064194,Paris,FR,48.856613,2.352222,38,Mass,0.13700179130751777
661,2025-09-20 16:10:44.064194,Toronto,CA,43.65107,-79.347015,53,Student,0.11611360570882692
662,2025-09-19 03:41:59.064194,Calgary,CA,51.044733,-114.071883,33,Mass,0.1729178288581926
663,2025-02-06 15:05:50.064194,San Francisco,US,37.774929,-122.419418,57,Senior,0.046310144703983945
664,2025-06-02 01:06:05.064194,Toronto,CA,43.65107,-79.347015,24,Mass,0.15458242504402803
665,2025-05-15 17:25:46.064194,Montreal,CA,45.501689,-73.567256,48,Mass,0.10713159365811233
666,2024-12-09 08:18:03.064194,New York,US,40.712776,-74.005974,46,Mass,0.07442678525761376
667,2025-06-11 07:48:46.064194,New York,US,40.712776,-74.005974,23,Affluent,0.2354437763423151
668,2025-01-26 17:03:55.064194,New York,US,40.712776,-74.005974,50,Affluent,0.04543050372833976
669,2025-02-14 18:01:02.064194,Chicago,US,41.878113,-87.629799,50,Student,0.12806532417602012
670,2025-03-25 13:55:23.064194,Paris,FR,48.856613,2.352222,25,Mass,0.08762858978388738
671,2025-01-06 11:45:02.064194,Paris,FR,48.856613,2.352222,69,Mass,0.04866859012111154
672,2025-01-13 08:53:14.064194,Paris,FR,48.856613,2.352222,36,Student,0.07413385962487666
673,2025-07-16 00:14:21.064194,San Francisco,US,37.774929,-122.419418,26,Student,0.14867317225498525
674,2025-01-08 20:33:49.064194,Paris,FR,48.856613,2.352222,27,Mass,0.251234135249615
675,2025-05-21 11:14:57.064194,Mexico City,MX,19.432608,-99.133209,67,Mass,0.1561893911872183
676,2025-01-29 18:49:04.064194,Montreal,CA,45.501689,-73.567256,62,Student,0.01
677,2025-05-25 20:10:24.064194,London,UK,51.507351,-0.127758,74,Mass,0.12960504373838297
678,2024-11-27 16:13:50.064194,Montreal,CA,45.501689,-73.567256,50,Mass,0.24008684903894462
679,2025-05-01 00:27:49.064194,Paris,FR,48.856613,2.352222,45,Affluent,0.07598676009231158
680,2025-06-18 03:39:36.064194,Mexico City,MX,19.432608,-99.133209,73,Affluent,0.2002333458758661
681,2025-04-25 00:38:40.064194,Toronto,CA,43.65107,-79.347015,18,Mass,0.23884896230497168
682,2025-09-09 07:49:02.064194,San Francisco,US,37.774929,-122.419418,57,Mass,0.1295929724555617
683,2024-11-29 11:14:41.064194,Vancouver,CA,49.282729,-123.120738,51,Mass,0.11760120034935992
684,2025-09-20 11:11:26.064194,San Francisco,US,37.774929,-122.419418,27,Mass,0.09923527242248041
685,2024-12-04 01:27:09.064194,London,UK,51.507351,-0.127758,72,Mass,0.07597893197251691
686,2025-09-14 16:42:53.064194,Vancouver,CA,49.282729,-123.120738,64,Mass,0.12242813974610584
687,2025-08-08 08:45:43.064194,London,UK,51.507351,-0.127758,51,Affluent,0.22900450404700642
688,2025-09-16 17:40:46.064194,Paris,FR,48.856613,2.352222,59,Affluent,0.0948211656328577
689,2025-08-18 16:33:37.064194,Mexico City,MX,19.432608,-99.133209,27,Senior,0.013875812650579494
690,2025-03-28 02:23:36.064194,Mexico City,MX,19.432608,-99.133209,51,Mass,0.029525862387192126
691,2024-12-25 02:30:13.064194,Toronto,CA,43.65107,-79.347015,23,Affluent,0.01
692,2025-05-18 22:45:57.064194,San Francisco,US,37.774929,-122.419418,28,Student,0.01
693,2025-07-28 13:44:32.064194,London,UK,51.507351,-0.127758,59,Student,0.0708046346327174
694,2025-04-25 11:25:19.064194,San Francisco,US,37.774929,-122.419418,46,Mass,0.17083566383591675
695,2025-07-02 07:37:38.064194,New York,US,40.712776,-74.005974,20,Mass,0.21754725279426396
696,2024-12-04 18:41:11.064194,Paris,FR,48.856613,2.352222,38,Mass,0.018480714671232065
697,2025-05-26 14:44:57.064194,San Francisco,US,37.774929,-122.419418,30,Mass,0.11812884716553067
698,2025-02-04 18:52:42.064194,Mexico City,MX,19.432608,-99.133209,73,Mass,0.034524267521757676
699,2025-03-07 00:13:14.064194,New York,US,40.712776,-74.005974,38,Affluent,0.03917014755073365
700,2025-01-11 23:17:25.064194,Chicago,US,41.878113,-87.629799,59,Mass,0.10670558928584997
701,2025-04-15 22:22:51.064194,Paris,FR,48.856613,2.352222,60,Mass,0.08847348445881603
702,2025-01-30 02:48:11.064194,New York,US,40.712776,-74.005974,51,Affluent,0.08060029393701225
703,2025-01-02 23:03:10.064194,London,UK,51.507351,-0.127758,40,Affluent,0.09554899183134428
704,2025-09-10 00:27:51.064194,New York,US,40.712776,-74.005974,51,Mass,0.12598021729569756
705,2025-03-31 21:06:22.064194,Paris,FR,48.856613,2.352222,21,Mass,0.01
706,2025-05-12 03:25:13.064194,New York,US,40.712776,-74.005974,46,Affluent,0.012103882915478523
707,2025-04-18 12:36:58.064194,New York,US,40.712776,-74.005974,46,Mass,0.12436213641802338
708,2024-12-18 17:52:21.064194,Toronto,CA,43.65107,-79.347015,27,Mass,0.1877576781977905
709,2025-05-28 15:49:58.064194,Toronto,CA,43.65107,-79.347015,64,Mass,0.01
710,2025-03-24 23:14:30.064194,Calgary,CA,51.044733,-114.071883,45,Mass,0.137561762369892
711,2025-02-14 02:49:35.064194,Mexico City,MX,19.432608,-99.133209,53,Mass,0.03438100178363296
712,2025-09-06 15:43:09.064194,Toronto,CA,43.65107,-79.347015,43,Affluent,0.01
713,2025-05-06 17:02:20.064194,Vancouver,CA,49.282729,-123.120738,60,Mass,0.12473778506909819
714,2025-03-30 10:34:17.064194,San Francisco,US,37.774929,-122.419418,69,Mass,0.15384650207312695
715,2024-12-03 02:23:51.064194,San Francisco,US,37.774929,-122.419418,22,Mass,0.039282967225907274
716,2025-01-20 15:36:21.064194,Toronto,CA,43.65107,-79.347015,45,Student,0.1186325619254267
717,2025-07-04 23:15:58.064194,Chicago,US,41.878113,-87.629799,60,Affluent,0.14925264268685823
718,2025-08-23 16:49:48.064194,San Francisco,US,37.774929,-122.419418,20,Mass,0.11218528954384738
719,2024-12-04 02:42:35.064194,Toronto,CA,43.65107,-79.347015,60,Senior,0.19257457241113046
720,2025-08-15 08:12:09.064194,Mexico City,MX,19.432608,-99.133209,39,Affluent,0.046791543958176314
721,2025-07-19 13:28:26.064194,Chicago,US,41.878113,-87.629799,33,Student,0.16886416205495614
722,2025-03-16 04:53:22.064194,Montreal,CA,45.501689,-73.567256,28,Mass,0.1350205895507394
723,2025-01-11 15:58:04.064194,Calgary,CA,51.044733,-114.071883,42,Mass,0.16409140560504765
724,2024-12-02 15:43:55.064194,San Francisco,US,37.774929,-122.419418,50,Mass,0.06820914222856006
725,2025-04-26 07:52:18.064194,London,UK,51.507351,-0.127758,40,Mass,0.06241001145850956
726,2025-04-10 20:05:05.064194,New York,US,40.712776,-74.005974,48,Mass,0.025973802156985012
727,2025-09-06 11:39:54.064194,Calgary,CA,51.044733,-114.071883,65,Student,0.1528973822538724
728,2025-02-20 01:20:01.064194,Toronto,CA,43.65107,-79.347015,57,Mass,0.12335548748227818
729,2025-03-11 16:29:52.064194,Paris,FR,48.856613,2.352222,44,Student,0.1504251107277168
730,2024-12-22 03:27:01.064194,Montreal,CA,45.501689,-73.567256,33,Mass,0.15346655469351494
731,2025-07-23 10:16:50.064194,London,UK,51.507351,-0.127758,22,Mass,0.01
732,2025-08-12 12:47:24.064194,Vancouver,CA,49.282729,-123.120738,48,Mass,0.1381646377829419
733,2025-05-12 20:36:41.064194,Calgary,CA,51.044733,-114.071883,29,Mass,0.2036829677286824
734,2025-03-23 18:03:26.064194,Mexico City,MX,19.432608,-99.133209,20,Mass,0.15503875163495606
735,2025-04-19 08:40:21.064194,Montreal,CA,45.501689,-73.567256,63,Mass,0.049713447256911986
736,2025-06-24 07:43:26.064194,Toronto,CA,43.65107,-79.347015,38,Mass,0.09023912371956586
737,2025-02-03 04:42:54.064194,Mexico City,MX,19.432608,-99.133209,63,Senior,0.026890886616270496
738,2025-08-21 15:00:13.064194,San Francisco,US,37.774929,-122.419418,73,Affluent,0.2630822886169756
739,2025-02-28 15:17:14.064194,London,UK,51.507351,-0.127758,37,Mass,0.05807702837264553
740,2025-03-22 15:59:10.064194,Montreal,CA,45.501689,-73.567256,73,Affluent,0.08629873766915952
741,2025-03-27 16:18:02.064194,Calgary,CA,51.044733,-114.071883,46,Mass,0.01
742,2025-03-14 09:53:50.064194,Toronto,CA,43.65107,-79.347015,28,Mass,0.17440264724893728
743,2025-04-16 06:23:00.064194,Chicago,US,41.878113,-87.629799,67,Affluent,0.23708681351094862
744,2025-05-14 02:10:17.064194,Paris,FR,48.856613,2.352222,23,Affluent,0.20106899970316122
745,2025-08-26 13:08:10.064194,Vancouver,CA,49.282729,-123.120738,21,Mass,0.07188157012685009
746,2025-02-13 10:03:19.064194,Montreal,CA,45.501689,-73.567256,69,Mass,0.1566272236217695
747,2025-04-15 02:59:23.064194,Chicago,US,41.878113,-87.629799,54,Senior,0.052489765526349375
748,2025-01-14 17:42:32.064194,London,UK,51.507351,-0.127758,48,Mass,0.05087876280547488
749,2025-03-11 10:27:36.064194,Vancouver,CA,49.282729,-123.120738,66,Mass,0.14742774096469255
750,2024-12-31 03:05:25.064194,San Francisco,US,37.774929,-122.419418,55,Affluent,0.10506606062686004
751,2024-12-06 14:21:44.064194,London,UK,51.507351,-0.127758,51,Student,0.11063982137850482
752,2024-12-21 10:53:51.064194,Mexico City,MX,19.432608,-99.133209,50,Student,0.08879722023129295
753,2025-04-20 01:00:19.064194,New York,US,40.712776,-74.005974,27,Mass,0.1540633766710308
754,2025-06-06 12:06:35.064194,Mexico City,MX,19.432608,-99.133209,21,Mass,0.01
755,2025-07-05 17:04:21.064194,San Francisco,US,37.774929,-122.419418,39,Mass,0.14772788485644361
756,2025-05-28 18:25:59.064194,Chicago,US,41.878113,-87.629799,42,Mass,0.04422278533563533
757,2025-05-23 20:48:30.064194,Paris,FR,48.856613,2.352222,27,Student,0.12188430893727567
758,2025-04-18 04:29:30.064194,Vancouver,CA,49.282729,-123.120738,36,Mass,0.05254985232075779
759,2025-06-07 03:45:26.064194,New York,US,40.712776,-74.005974,46,Mass,0.07704236018742046
760,2025-03-23 07:23:51.064194,Vancouver,CA,49.282729,-123.120738,60,Mass,0.01
761,2025-08-28 10:45:10.064194,Calgary,CA,51.044733,-114.071883,52,Student,0.222054037139528
762,2025-08-15 16:52:29.064194,London,UK,51.507351,-0.127758,27,Student,0.09531512338592585
763,2025-05-16 15:55:18.064194,Montreal,CA,45.501689,-73.567256,54,Mass,0.01
764,2025-08-17 10:55:34.064194,Paris,FR,48.856613,2.352222,42,Affluent,0.01
765,2024-12-27 22:10:51.064194,New York,US,40.712776,-74.005974,52,Senior,0.07065857426062061
766,2025-04-10 22:35:52.064194,Paris,FR,48.856613,2.352222,22,Affluent,0.13385531670253478
767,2025-04-09 11:41:43.064194,Mexico City,MX,19.432608,-99.133209,55,Senior,0.08302294212291877
768,2025-04-15 18:22:15.064194,Chicago,US,41.878113,-87.629799,36,Student,0.09574534512378466
769,2025-05-17 12:43:57.064194,New York,US,40.712776,-74.005974,40,Affluent,0.11470586352638368
770,2024-12-07 22:38:34.064194,New York,US,40.712776,-74.005974,59,Mass,0.06273361264592915
771,2025-01-19 08:37:58.064194,Mexico City,MX,19.432608,-99.133209,25,Student,0.20361242136506782
772,2025-08-14 10:02:48.064194,Mexico City,MX,19.432608,-99.133209,54,Mass,0.03922200598284062
773,2025-07-20 09:07:26.064194,Mexico City,MX,19.432608,-99.133209,67,Senior,0.023217012510318463
774,2025-03-01 09:43:03.064194,Calgary,CA,51.044733,-114.071883,58,Student,0.13604458842544642
775,2025-03-08 05:14:16.064194,New York,US,40.712776,-74.005974,24,Mass,0.10225367213888821
776,2025-07-21 20:20:56.064194,Calgary,CA,51.044733,-114.071883,23,Affluent,0.14947589070954576
777,2025-05-23 14:42:49.064194,Calgary,CA,51.044733,-114.071883,72,Mass,0.04912300906190326
778,2025-04-07 08:21:23.064194,Calgary,CA,51.044733,-114.071883,50,Mass,0.10975862783416603
779,2025-02-04 23:22:43.064194,Paris,FR,48.856613,2.352222,50,Mass,0.10791308088215289
780,2024-11-27 16:47:49.064194,Calgary,CA,51.044733,-114.071883,32,Affluent,0.012783661647487121
781,2025-01-05 23:21:54.064194,Toronto,CA,43.65107,-79.347015,44,Mass,0.11970538538666493
782,2024-12-19 04:14:55.064194,Toronto,CA,43.65107,-79.347015,43,Senior,0.2789626287960999
783,2025-09-18 12:56:45.064194,Toronto,CA,43.65107,-79.347015,54,Mass,0.18625475315019557
784,2025-06-29 22:04:06.064194,New York,US,40.712776,-74.005974,35,Mass,0.2359154037393667
785,2025-08-19 12:21:43.064194,New York,US,40.712776,-74.005974,22,Affluent,0.06936229782456506
786,2025-03-13 15:06:14.064194,San Francisco,US,37.774929,-122.419418,42,Mass,0.11710215366716666
787,2025-01-22 17:54:57.064194,Toronto,CA,43.65107,-79.347015,63,Senior,0.042038698867323566
788,2025-04-13 00:32:19.064194,Mexico City,MX,19.432608,-99.133209,39,Mass,0.01
789,2024-12-31 15:52:57.064194,Toronto,CA,43.65107,-79.347015,52,Mass,0.01
790,2024-11-29 16:29:00.064194,Montreal,CA,45.501689,-73.567256,44,Student,0.176964330283631
791,2025-06-30 15:06:50.064194,Calgary,CA,51.044733,-114.071883,66,Mass,0.19183703119769585
792,2025-08-17 15:41:15.064194,Paris,FR,48.856613,2.352222,20,Mass,0.04851310012375146
793,2025-01-05 06:52:07.064194,New York,US,40.712776,-74.005974,66,Senior,0.08863520181805165
794,2025-06-18 18:22:01.064194,Montreal,CA,45.501689,-73.567256,69,Mass,0.08866915167493639
795,2024-12-16 11:11:41.064194,Montreal,CA,45.501689,-73.567256,51,Mass,0.0392595393408969
796,2024-12-15 23:05:43.064194,Vancouver,CA,49.282729,-123.120738,35,Senior,0.11416298488165996
797,2025-06-28 00:47:46.064194,Paris,FR,48.856613,2.352222,67,Mass,0.09251243972692814
798,2025-04-06 23:31:26.064194,Calgary,CA,51.044733,-114.071883,71,Mass,0.27170646160516115
799,2025-07-23 08:32:37.064194,Chicago,US,41.878113,-87.629799,48,Student,0.10045631550091405
800,2025-03-28 21:50:17.064194,London,UK,51.507351,-0.127758,73,Affluent,0.10703229552652382
801,2025-01-27 05:39:36.064194,London,UK,51.507351,-0.127758,71,Mass,0.040734844843886196
802,2024-12-27 16:10:32.064194,Chicago,US,41.878113,-87.629799,38,Mass,0.1223114264704579
803,2025-05-12 21:50:39.064194,Calgary,CA,51.044733,-114.071883,25,Affluent,0.09880261221647008
804,2025-03-14 07:11:06.064194,Chicago,US,41.878113,-87.629799,31,Student,0.01
805,2024-12-26 07:57:58.064194,Chicago,US,41.878113,-87.629799,59,Affluent,0.12820128894504634
806,2025-04-09 22:11:32.064194,London,UK,51.507351,-0.127758,67,Student,0.045192565874203186
807,2025-01-11 10:36:49.064194,Vancouver,CA,49.282729,-123.120738,71,Affluent,0.08400795468902866
808,2025-08-23 21:34:36.064194,Montreal,CA,45.501689,-73.567256,59,Student,0.08893541334915218
809,2025-02-23 17:50:58.064194,Montreal,CA,45.501689,-73.567256,53,Mass,0.031528816880156144
810,2025-05-15 11:04:05.064194,London,UK,51.507351,-0.127758,59,Mass,0.13134479600883653
811,2025-05-23 11:38:16.064194,Mexico City,MX,19.432608,-99.133209,18,Mass,0.0538421497206117
812,2024-12-28 19:34:21.064194,Calgary,CA,51.044733,-114.071883,40,Senior,0.0669288289994881
813,2025-02-06 19:15:38.064194,London,UK,51.507351,-0.127758,21,Affluent,0.06639430893645619
814,2025-08-08 12:59:58.064194,San Francisco,US,37.774929,-122.419418,33,Student,0.10979429864654941
815,2025-07-03 07:47:09.064194,New York,US,40.712776,-74.005974,27,Mass,0.10367046569219768
816,2025-05-14 02:10:40.064194,San Francisco,US,37.774929,-122.419418,66,Senior,0.07886292891044278
817,2025-04-20 11:59:27.064194,Vancouver,CA,49.282729,-123.120738,57,Affluent,0.061698356699132345
818,2025-04-21 12:21:36.064194,Chicago,US,41.878113,-87.629799,39,Affluent,0.01
819,2025-01-16 03:41:36.064194,Vancouver,CA,49.282729,-123.120738,27,Student,0.16778751632964345
820,2025-09-18 21:01:25.064194,Mexico City,MX,19.432608,-99.133209,58,Affluent,0.05947012536411725
821,2025-06-19 17:04:05.064194,Chicago,US,41.878113,-87.629799,48,Senior,0.036215759350099214
822,2025-07-14 13:12:22.064194,New York,US,40.712776,-74.005974,46,Mass,0.11666003537079847
823,2024-12-03 09:58:29.064194,Paris,FR,48.856613,2.352222,62,Mass,0.11406997693412951
824,2024-12-27 22:28:53.064194,Vancouver,CA,49.282729,-123.120738,32,Senior,0.1761503839328818
825,2025-04-20 13:49:40.064194,San Francisco,US,37.774929,-122.419418,50,Senior,0.04449470287381596
826,2025-05-25 22:25:11.064194,Chicago,US,41.878113,-87.629799,41,Affluent,0.10097457330221109
827,2025-01-30 11:02:04.064194,Mexico City,MX,19.432608,-99.133209,27,Mass,0.01
828,2025-06-21 23:25:40.064194,Montreal,CA,45.501689,-73.567256,24,Mass,0.13904144978624822
829,2025-01-16 18:16:10.064194,London,UK,51.507351,-0.127758,59,Mass,0.024359861673574
830,2025-08-29 23:57:49.064194,Chicago,US,41.878113,-87.629799,46,Mass,0.07422880260677536
831,2025-09-10 21:32:12.064194,Montreal,CA,45.501689,-73.567256,25,Mass,0.1332124327835914
832,2025-04-16 17:05:19.064194,Paris,FR,48.856613,2.352222,36,Mass,0.1395712963017029
833,2025-05-23 09:26:49.064194,Montreal,CA,45.501689,-73.567256,49,Mass,0.025629892358479275
834,2025-05-13 20:06:54.064194,San Francisco,US,37.774929,-122.419418,34,Student,0.0749463425267423
835,2024-11-27 02:32:24.064194,Mexico City,MX,19.432608,-99.133209,28,Mass,0.13861826744509886
836,2025-03-01 04:24:18.064194,Mexico City,MX,19.432608,-99.133209,23,Mass,0.15673376124799795
837,2025-09-17 17:55:58.064194,London,UK,51.507351,-0.127758,27,Mass,0.0989807664812237
838,2025-07-29 16:44:52.064194,London,UK,51.507351,-0.127758,54,Affluent,0.16817517076256627
839,2025-09-18 15:27:59.064194,New York,US,40.712776,-74.005974,37,Mass,0.11405218642179414
840,2025-07-12 10:49:44.064194,Toronto,CA,43.65107,-79.347015,47,Affluent,0.014202553285959651
841,2025-08-12 13:51:36.064194,Montreal,CA,45.501689,-73.567256,29,Affluent,0.1454512961990599
842,2025-05-03 10:26:43.064194,New York,US,40.712776,-74.005974,54,Mass,0.05625061839234246
843,2025-04-17 08:19:05.064194,Calgary,CA,51.044733,-114.071883,41,Mass,0.04571727892419831
844,2025-07-05 08:22:54.064194,Mexico City,MX,19.432608,-99.133209,19,Affluent,0.11885923828392853
845,2025-03-31 14:50:57.064194,Montreal,CA,45.501689,-73.567256,25,Mass,0.055070390489859476
846,2025-01-16 23:00:19.064194,New York,US,40.712776,-74.005974,43,Mass,0.228865520174227
847,2025-07-06 11:40:13.064194,London,UK,51.507351,-0.127758,52,Student,0.13716046580395938
848,2025-04-10 19:16:04.064194,Chicago,US,41.878113,-87.629799,32,Mass,0.1003023549735344
849,2024-12-26 17:36:33.064194,New York,US,40.712776,-74.005974,58,Senior,0.191210593996188
850,2025-05-07 21:15:33.064194,Vancouver,CA,49.282729,-123.120738,53,Mass,0.05479268758508958
851,2025-07-18 09:20:31.064194,Calgary,CA,51.044733,-114.071883,34,Mass,0.23040840965500578
852,2025-05-13 13:47:11.064194,Chicago,US,41.878113,-87.629799,46,Affluent,0.14562094561242073
853,2024-12-01 02:14:55.064194,Chicago,US,41.878113,-87.629799,41,Mass,0.12031793481095202
854,2025-01-23 19:45:17.064194,Chicago,US,41.878113,-87.629799,66,Mass,0.038194837974023045
855,2024-12-20 09:16:15.064194,Montreal,CA,45.501689,-73.567256,56,Mass,0.11545241431543851
856,2025-04-20 03:31:38.064194,Chicago,US,41.878113,-87.629799,66,Affluent,0.01
857,2025-06-15 00:20:39.064194,London,UK,51.507351,-0.127758,46,Affluent,0.07837185886828632
858,2024-12-11 19:36:08.064194,Mexico City,MX,19.432608,-99.133209,44,Mass,0.04608280266871971
859,2025-03-02 05:45:26.064194,Mexico City,MX,19.432608,-99.133209,29,Student,0.08712772256272104
860,2025-02-03 23:30:22.064194,New York,US,40.712776,-74.005974,63,Mass,0.22267736920987113
861,2025-01-18 03:22:37.064194,London,UK,51.507351,-0.127758,33,Affluent,0.1294443390644333
862,2025-07-21 21:08:08.064194,Paris,FR,48.856613,2.352222,64,Senior,0.03787473117635853
