transaction_id,customer_id,merchant_id,timestamp,amount,currency,channel,device,merchant_city,merchant_country,mcc,merchant_category,time_since_prev_sec,distance_from_prev_km,velocity_10m,amount_z_by_customer,hour,dow,is_night,baseline_risk,account_age_days,merchant_risk,home_city,home_country,is_fraud
13967,252,436,2025-06-29 10:47:42.064194,61.72397462353254,EUR,ECOM,ios,Calgary,CA,6011,ATM Cash,1047848.0,0.0,1,0.22511997574022852,10,6,0,0.1517589765501431,138,0.3,San Francisco,US,0
19519,252,228,2025-07-06 23:46:46.064194,9.199056416497006,EUR,POS,ios,Paris,FR,4111,Transport,651544.0,7375.1426518704775,1,-1.3562367520477956,23,6,0,0.1517589765501431,146,0.1357473817288914,San Francisco,US,0
15594,252,503,2025-07-09 11:46:44.064194,254.94856513868254,CAD,POS,ios,Paris,FR,4789,Travel,215998.0,0.0,1,1.4493526437486406,11,2,0,0.1517589765501431,148,0.30269544420036626,San Francisco,US,0
2689,252,323,2025-07-17 05:16:39.064194,304.34057686522465,CAD,POS,ios,Paris,FR,5300,Wholesale Clubs,667795.0,0.0,1,1.6029669258882406,5,3,0,0.1517589765501431,156,0.1789944584283344,San Francisco,US,0
14669,252,204,2025-08-08 16:28:53.064194,53.45182656723835,CAD,POS,ios,Paris,FR,5999,Misc Retail,1941134.0,0.0,1,0.10199670116841948,16,4,0,0.1517589765501431,178,0.08,San Francisco,US,0
14566,252,509,2025-08-17 17:59:38.064194,61.32753821319065,CAD,ECOM,ios,Montreal,CA,4812,Telecom,783045.0,5505.138588671073,1,0.2196001827830909,17,6,0,0.1517589765501431,187,0.08,San Francisco,US,0
19449,252,128,2025-09-02 08:36:17.064194,33.74633856175504,CAD,POS,ios,Paris,FR,5999,Misc Retail,1348599.0,5505.138588671073,1,-0.2891028263963835,8,1,0,0.1517589765501431,203,0.12646978373667636,San Francisco,US,0
18505,252,76,2025-09-20 00:40:39.064194,226.32910246740005,CAD,ECOM,ios,New York,US,5300,Wholesale Clubs,1526662.0,5837.241675145557,1,1.3461216868247015,0,5,1,0.1517589765501431,221,0.15175109160439199,San Francisco,US,0
18079,253,476,2025-04-24 22:57:23.064194,17.058916985196433,CAD,ECOM,web,Toronto,CA,4111,Transport,,,1,-1.235331399036159,22,3,0,0.07705753575021496,0,0.08,Mexico City,MX,0
6015,253,541,2025-05-07 05:08:18.064194,19.75659231213598,CAD,POS,web,London,UK,4111,Transport,1059055.0,5710.353260742427,1,-1.0912344077863048,5,2,0,0.07705753575021496,0,0.08,Mexico City,MX,0
17554,253,75,2025-06-06 09:09:31.064194,180.8474121656125,CAD,POS,web,New York,US,6011,ATM Cash,2606473.0,5570.226616133887,1,1.1550274806901157,9,4,0,0.07705753575021496,0,0.3038156164194671,Mexico City,MX,0
6103,253,299,2025-07-09 05:35:44.064194,78.96274526979832,CAD,ECOM,web,Vancouver,CA,5300,Wholesale Clubs,2838373.0,3904.349267144561,1,0.3046651919639211,5,2,0,0.07705753575021496,0,0.1315770617949793,Mexico City,MX,0
1027,253,510,2025-07-19 15:56:16.064194,30.755306224653495,CAD,ECOM,web,Paris,FR,4111,Transport,901232.0,7920.842464483109,1,-0.6511571591149597,15,5,0,0.07705753575021496,0,0.15554275681539978,Mexico City,MX,0
12861,253,419,2025-07-26 08:14:36.064194,177.05392202276485,CAD,POS,web,Toronto,CA,6011,ATM Cash,577100.0,5998.555650046911,1,1.1332081516171912,8,5,0,0.07705753575021496,0,0.33342191181003916,Mexico City,MX,0
5945,253,40,2025-08-24 14:41:25.064194,85.40169266842321,CAD,POS,web,London,UK,4812,Telecom,2528809.0,5710.353260742427,1,0.38482214166619305,14,6,0,0.07705753575021496,24,0.08,Mexico City,MX,0
16463,254,518,2025-04-15 21:15:05.064194,58.36815709914431,CAD,POS,ios,San Francisco,US,5812,Restaurants,,,1,-0.7636626903592173,21,1,0,0.14008273861739046,0,0.08,London,UK,0
11426,254,80,2025-04-28 07:22:55.064194,85.59651139844836,CAD,ECOM,ios,New York,US,6011,ATM Cash,1073270.0,4129.089228965265,1,-0.002537658242088405,7,0,0,0.14008273861739046,0,0.3485583172382055,London,UK,0
16654,254,488,2025-05-11 06:54:50.064194,160.65511727977488,USD,POS,ios,New York,US,5300,Wholesale Clubs,1121515.0,0.0,1,1.255996413419151,6,6,0,0.14008273861739046,0,0.08,London,UK,0
6458,254,82,2025-05-22 07:12:10.064194,77.07707612936088,CAD,ECOM,ios,San Francisco,US,5999,Misc Retail,951440.0,4129.089228965265,1,-0.21134322436821504,7,3,0,0.14008273861739046,0,0.10924391375467515,London,UK,0
4567,254,507,2025-05-29 15:04:56.064194,44.940572842217186,USD,POS,ios,Calgary,CA,7995,Gambling,633166.0,1615.1866398770496,1,-1.2806395899767204,15,3,0,0.14008273861739046,0,0.3,London,UK,0
14257,254,256,2025-06-26 03:22:13.064194,131.10586877299127,CAD,POS,ios,London,UK,4789,Travel,2377037.0,7034.98242853028,1,0.8489997566496231,3,3,1,0.14008273861739046,0,0.31609709130619534,London,UK,0
16562,254,419,2025-07-06 17:35:54.064194,80.42311518427039,CAD,POS,ios,Toronto,CA,6011,ATM Cash,915221.0,5710.353260742427,1,-0.12673729296341796,17,6,0,0.14008273861739046,0,0.33342191181003916,London,UK,0
1006,254,414,2025-08-04 13:56:18.064194,53.36088650491114,CAD,POS,ios,Vancouver,CA,5812,Restaurants,2492424.0,3361.626855905792,1,-0.9413178498635802,13,0,0,0.14008273861739046,2,0.12879681324354803,London,UK,0
9297,254,193,2025-08-24 01:57:26.064194,209.76535987122247,USD,POS,ios,Chicago,US,5411,Grocery,1684868.0,2852.6499646525485,1,1.7908591259404074,1,6,1,0.14008273861739046,22,0.10486535651030819,London,UK,0
6040,254,376,2025-09-21 06:48:22.064194,64.3658839046894,USD,POS,ios,New York,US,7995,Gambling,2436656.0,1144.293899837519,1,-0.5696169902359448,6,6,0,0.14008273861739046,50,0.3,London,UK,0
15703,255,1,2025-06-06 15:29:13.064194,21.7337659815081,CAD,POS,ios,Vancouver,CA,4111,Transport,,,1,-0.2994341798282216,15,4,0,0.09345350574758783,123,0.11558103455617277,London,UK,0
9406,255,214,2025-06-19 11:59:08.064194,8.891464390852713,CAD,POS,ios,Mexico City,MX,4121,Taxis,1110595.0,3946.4827971478617,1,-1.1611067495703122,11,3,0,0.09345350574758783,136,0.10867272674651048,London,UK,0
14924,255,476,2025-07-13 19:00:52.064194,15.06268239429619,CAD,POS,ios,Toronto,CA,4111,Transport,2098904.0,3262.759071878729,1,-0.6590973781494451,19,6,0,0.09345350574758783,160,0.08,London,UK,0
19693,255,454,2025-07-25 02:27:44.064194,21.142936551115437,USD,ECOM,ios,Mexico City,MX,5999,Misc Retail,977212.0,3262.759071878729,1,-0.326700198841095,2,4,1,0.09345350574758783,171,0.12567404282186967,London,UK,0
4895,255,466,2025-08-21 21:32:15.064194,87.10799042623296,CAD,POS,ios,London,UK,7995,Gambling,2401471.0,8928.734540397903,1,1.1032904178531318,21,3,0,0.09345350574758783,199,0.30246184981005114,London,UK,0
13491,255,236,2025-09-03 00:54:19.064194,110.0648687010638,CAD,POS,ios,London,UK,6011,ATM Cash,1048924.0,0.0,1,1.34304808853594,0,2,1,0.09345350574758783,211,0.3,London,UK,0
11278,256,426,2025-04-14 02:44:59.064194,31.970186207263765,CAD,POS,web,Vancouver,CA,4111,Transport,,,1,-0.8131414599134464,2,0,1,0.17426807530139826,56,0.08,London,UK,0
3197,256,236,2025-05-06 04:32:33.064194,66.89862042415201,CAD,ECOM,web,London,UK,6011,ATM Cash,1907254.0,7578.211877858139,1,-0.20661767883795717,4,1,1,0.17426807530139826,78,0.3,London,UK,0
17972,256,16,2025-05-07 04:32:08.064194,24.460481746234635,CAD,POS,web,Paris,FR,5812,Restaurants,86375.0,343.54945062741103,1,-1.0301532947821588,4,2,1,0.17426807530139826,79,0.08508390554650201,London,UK,0
16308,256,557,2025-05-11 16:33:27.064194,395.26364360571625,USD,ATM,n/a,Chicago,US,4789,Travel,388879.0,6650.627144116943,1,1.2744579041805917,16,6,0,0.17426807530139826,83,0.3,London,UK,0
15514,256,198,2025-06-28 15:17:28.064194,188.34357776588226,USD,POS,web,Paris,FR,5300,Wholesale Clubs,4142641.0,6650.627144116943,1,0.654413075535077,15,5,0,0.17426807530139826,131,0.08,London,UK,0
17411,256,221,2025-07-26 21:20:53.064194,23.64647327472771,EUR,POS,web,London,UK,7995,Gambling,2441005.0,343.54945062741103,1,-1.057434402079833,21,5,0,0.17426807530139826,160,0.39036735632382435,London,UK,0
19035,256,305,2025-07-28 11:16:02.064194,66.54590806365549,EUR,POS,web,Toronto,CA,5411,Grocery,136509.0,5710.353260742427,1,-0.21099041290802958,11,0,0,0.17426807530139826,161,0.12338139799703937,London,UK,0
2325,256,412,2025-08-15 23:39:53.064194,663.3089233743863,CAD,ECOM,web,London,UK,4789,Travel,1599831.0,5710.353260742427,1,1.7082424195442911,23,4,0,0.17426807530139826,180,0.3,London,UK,0
780,256,435,2025-08-28 05:46:30.064194,58.4078976774304,CAD,ECOM,web,Montreal,CA,5411,Grocery,1058797.0,5220.831158246573,1,-0.31877615073852944,5,3,0,0.17426807530139826,192,0.11127997159668206,London,UK,0
7160,257,439,2025-04-08 15:29:58.064194,123.92189524512717,CAD,POS,android,Toronto,CA,6011,ATM Cash,,,1,0.18401475793548555,15,1,0,0.1262977588096843,0,0.33540739152271387,Paris,FR,0
13443,257,300,2025-04-14 12:48:58.064194,31.011438102609226,CAD,ECOM,android,San Francisco,US,4111,Transport,508740.0,3646.6929494706687,1,-0.819588658455264,12,0,0,0.1262977588096843,0,0.09258828125292,Paris,FR,0
14064,257,122,2025-04-17 19:00:39.064194,24.122398407167907,CAD,POS,android,Vancouver,CA,4121,Taxis,281501.0,1280.8418890185073,1,-0.9982075702386929,19,3,0,0.1262977588096843,0,0.08914995837002947,Paris,FR,0
12770,257,313,2025-04-17 21:42:15.064194,55.83684839430177,CAD,POS,android,Toronto,CA,5812,Restaurants,9696.0,3361.626855905792,1,-0.3964378048469417,21,3,0,0.1262977588096843,0,0.08,Paris,FR,0
16512,257,504,2025-05-08 08:13:25.064194,1331.8165105546102,USD,POS,android,Chicago,US,4789,Travel,1765870.0,703.9552687283609,1,1.9289468427890646,8,3,0,0.1262977588096843,0,0.3,Paris,FR,1
15094,257,357,2025-05-09 12:59:54.064194,21.482168805138922,USD,ECOM,android,Toronto,CA,4121,Taxis,103589.0,703.9552687283609,1,-1.0800508470774504,12,4,0,0.1262977588096843,0,0.08,Paris,FR,0
8009,257,37,2025-05-11 23:11:32.064194,42.2580583449305,CAD,POS,android,Mexico City,MX,5999,Misc Retail,209498.0,3262.759071878729,1,-0.5976613482847736,23,6,0,0.1262977588096843,0,0.1480031274796224,Paris,FR,0
18258,257,173,2025-06-19 09:50:55.064194,23.502338616142612,CAD,POS,android,Calgary,CA,4121,Taxis,3321563.0,3751.5920325142397,1,-1.0166280949737743,9,3,0,0.1262977588096843,12,0.08,Paris,FR,0
2289,257,81,2025-06-26 22:12:25.064194,57.700373836965944,USD,POS,android,Paris,FR,5999,Misc Retail,649290.0,7375.1426518704775,1,-0.3726587212820453,22,3,0,0.1262977588096843,20,0.08498197908214962,Paris,FR,0
16797,257,140,2025-07-02 06:36:03.064194,82.87085453107693,CAD,POS,android,Chicago,US,4812,Telecom,462218.0,6650.627144116943,1,-0.10964528687172273,6,2,0,0.1262977588096843,25,0.08,Paris,FR,0
14625,257,164,2025-07-04 07:50:58.064194,242.35856287067355,CAD,ECOM,android,Montreal,CA,5300,Wholesale Clubs,177295.0,1198.385509341302,1,0.6755338504643937,7,4,0,0.1262977588096843,27,0.08,Paris,FR,0
8887,257,37,2025-07-13 00:59:56.064194,146.99229636833368,CAD,ECOM,android,Mexico City,MX,5999,Misc Retail,752938.0,3728.909520977484,1,0.3089286569364426,0,6,1,0.1262977588096843,36,0.1480031274796224,Paris,FR,0
5555,257,247,2025-08-04 10:47:22.064194,1509.9331509723672,EUR,ECOM,android,Chicago,US,4789,Travel,1936046.0,2721.5460045229556,1,2.0214009196782716,10,0,0,0.1262977588096843,59,0.3,Paris,FR,0
5296,257,56,2025-09-03 23:59:50.064194,139.77053942224524,CAD,POS,android,Chicago,US,7995,Gambling,2639548.0,0.0,1,0.2720533042270046,23,2,0,0.1262977588096843,89,0.3,Paris,FR,0
4647,258,181,2025-05-05 18:50:04.064194,49.06147221251232,EUR,POS,ios,Montreal,CA,4812,Telecom,,,1,-0.968350594153127,18,0,0,0.056235162003686764,36,0.14437110509105752,Montreal,CA,0
7721,258,365,2025-05-18 07:27:46.064194,75.12639885809465,CAD,POS,ios,Calgary,CA,5300,Wholesale Clubs,1082262.0,3020.2421498427875,1,-0.13050386542164497,7,6,0,0.056235162003686764,49,0.1894470628440976,Montreal,CA,0
4602,258,561,2025-06-28 11:51:52.064194,177.70428843503458,USD,POS,ios,Montreal,CA,5300,Wholesale Clubs,3558246.0,3020.2421498427875,1,1.5752747973526464,11,5,0,0.056235162003686764,90,0.08,Montreal,CA,0
11130,258,76,2025-07-16 17:42:18.064194,119.29708640283854,CAD,POS,ios,New York,US,5300,Wholesale Clubs,1576226.0,533.690023207513,1,0.7841543064182246,17,2,0,0.056235162003686764,108,0.15175109160439199,Montreal,CA,0
7524,258,225,2025-08-16 22:48:57.064194,50.59350887400105,USD,POS,ios,Vancouver,CA,6011,ATM Cash,2696799.0,3904.349267144561,1,-0.9080938983967135,22,5,0,0.056235162003686764,140,0.3,Montreal,CA,0
2779,258,582,2025-08-31 04:27:33.064194,67.12528005891505,EUR,POS,ios,Vancouver,CA,6011,ATM Cash,1229916.0,0.0,1,-0.35248074579938304,4,6,1,0.056235162003686764,154,0.3076653123802686,Montreal,CA,0
4937,259,258,2025-04-12 15:25:48.064194,48.14498428539091,EUR,ECOM,android,Toronto,CA,6011,ATM Cash,,,1,-0.31982951039171187,15,5,0,0.18046974211210298,88,0.3,Paris,FR,0
19344,259,79,2025-05-04 08:59:34.064194,17.09098474651253,CAD,ECOM,android,New York,US,5411,Grocery,1877626.0,547.9184608800983,1,-1.2045192594737013,8,6,0,0.18046974211210298,110,0.11842957656450345,Paris,FR,0
2229,259,593,2025-05-10 06:36:36.064194,15.663211158776244,CAD,POS,android,Montreal,CA,4121,Taxis,509822.0,533.690023207513,1,-1.2772964306442076,6,5,0,0.18046974211210298,116,0.08,Paris,FR,0
5050,259,470,2025-05-21 11:06:12.064194,35.51261157635185,CAD,POS,android,Mexico City,MX,5999,Misc Retail,966576.0,3728.909520977484,1,-0.5828539926468612,11,2,0,0.18046974211210298,127,0.08,Paris,FR,0
13629,259,34,2025-05-25 01:48:43.064194,283.4480376206655,CAD,POS,android,San Francisco,US,4789,Travel,312151.0,3037.6029998560134,1,1.2344804549450008,1,6,1,0.18046974211210298,130,0.35120511684346206,Paris,FR,0
2215,259,271,2025-05-25 18:54:39.064194,116.65975504677353,CAD,ECOM,android,Paris,FR,5300,Wholesale Clubs,61556.0,8953.389404198404,1,0.4530181164208986,18,6,0,0.18046974211210298,131,0.10016102430439353,Paris,FR,0
10018,259,115,2025-06-16 07:33:08.064194,216.3922758757053,CAD,ECOM,android,Montreal,CA,4789,Travel,1859909.0,5505.138588671073,1,0.9964820721315075,7,0,0,0.18046974211210298,153,0.32234772463269523,Paris,FR,0
4447,259,6,2025-08-03 13:46:19.064194,42.7376612737469,CAD,POS,android,Chicago,US,5812,Restaurants,4169591.0,1198.385509341302,1,-0.423019522136595,13,6,0,0.18046974211210298,201,0.13122942661055167,Paris,FR,0
7611,259,489,2025-08-23 09:41:12.064194,572.9142541555012,CAD,POS,android,Mexico City,MX,4789,Travel,1713293.0,2721.5460045229556,1,1.855867238290787,9,5,0,0.18046974211210298,221,0.3658262300090615,Paris,FR,0
13935,259,167,2025-09-01 10:24:44.064194,54.88060581618858,CAD,ECOM,android,San Francisco,US,5300,Wholesale Clubs,780212.0,3037.6029998560134,1,-0.20612502293832177,10,0,0,0.18046974211210298,230,0.08622732006099204,Paris,FR,0
11365,259,258,2025-09-03 09:58:18.064194,36.33821502456337,CAD,POS,android,Toronto,CA,6011,ATM Cash,171214.0,3646.6929494706687,1,-0.5630600275953626,9,2,0,0.18046974211210298,232,0.3,Paris,FR,0
3059,259,346,2025-09-08 14:40:06.064194,207.42685927976515,CAD,POS,android,New York,US,4789,Travel,448908.0,547.9184608800983,1,0.9591993121490183,14,0,0,0.18046974211210298,237,0.3,Paris,FR,0
11367,259,515,2025-09-20 03:00:40.064194,23.882493961803252,USD,ECOM,android,Chicago,US,5812,Restaurants,994834.0,1144.293899837519,1,-0.9223434281104487,3,5,1,0.18046974211210298,248,0.0902080706595197,Paris,FR,0
11332,260,262,2025-03-31 07:23:59.064194,51.25253433289278,CAD,POS,android,Calgary,CA,7995,Gambling,,,1,-0.6452822483607401,7,0,0,0.03872937124535941,66,0.3,Paris,FR,0
16810,260,392,2025-04-17 05:57:24.064194,36.832529885137944,USD,ATM,n/a,New York,US,5812,Restaurants,1463605.0,3259.704429095504,1,-1.0551080576690417,5,3,0,0.03872937124535941,83,0.08688885123245828,Paris,FR,0
10013,260,507,2025-04-18 00:01:52.064194,40.06815517369833,CAD,POS,android,Calgary,CA,7995,Gambling,65068.0,3259.704429095504,1,-0.9509586820437319,0,4,1,0.03872937124535941,83,0.3,Paris,FR,0
18300,260,169,2025-05-01 08:54:49.064194,58.6841434535281,CAD,ECOM,android,Chicago,US,5812,Restaurants,1155177.0,2250.4894164976868,1,-0.4765160947467928,8,3,0,0.03872937124535941,97,0.10567921771670492,Paris,FR,0
17546,260,529,2025-05-16 02:04:58.064194,133.08251738082816,USD,POS,android,Toronto,CA,4812,Telecom,1271409.0,703.9552687283609,1,0.550702588813339,2,4,1,0.03872937124535941,111,0.08,Paris,FR,0
12312,260,326,2025-05-25 19:37:50.064194,140.47724057777955,CAD,ECOM,android,London,UK,5812,Restaurants,840772.0,5710.353260742427,1,0.6188337829866991,19,6,0,0.03872937124535941,121,0.08460093054052739,Paris,FR,0
18962,260,445,2025-07-01 06:36:07.064194,178.86858014665793,CAD,ECOM,android,London,UK,7995,Gambling,3149897.0,0.0,1,0.923535815345534,6,1,0,0.03872937124535941,158,0.3169573188592369,Paris,FR,0
2883,260,275,2025-07-15 03:27:32.064194,356.4057162104415,CAD,POS,android,Calgary,CA,6011,ATM Cash,1198285.0,7034.98242853028,1,1.794976707566391,3,1,1,0.03872937124535941,171,0.3094274755047204,Paris,FR,1
12935,260,95,2025-07-28 15:02:03.064194,46.729640251404206,CAD,POS,android,Calgary,CA,5812,Restaurants,1164871.0,0.0,1,-0.7601838118916536,15,0,0,0.03872937124535941,185,0.08,Paris,FR,0
10132,261,327,2025-06-18 18:05:06.064194,13.39472296865533,USD,ECOM,android,Montreal,CA,4121,Taxis,,,1,-1.0943092922279005,18,2,0,0.0817586565496485,88,0.1322152374901346,Toronto,CA,0
18717,261,80,2025-07-03 10:10:15.064194,258.50022858308864,CAD,ECOM,android,New York,US,6011,ATM Cash,1267509.0,533.690023207513,1,1.3319971840202793,10,3,0,0.0817586565496485,102,0.3485583172382055,Toronto,CA,0
12859,261,530,2025-08-14 03:43:33.064194,44.85468999614683,CAD,POS,android,Calgary,CA,7995,Gambling,3605598.0,3259.704429095504,1,-0.1222283035431829,3,3,1,0.0817586565496485,144,0.3,Toronto,CA,0
19530,261,531,2025-08-16 16:09:58.064194,45.22612261298496,CAD,ECOM,android,Montreal,CA,4812,Telecom,217585.0,3020.2421498427875,1,-0.11545958824919628,16,5,0,0.0817586565496485,147,0.10259579020445228,Toronto,CA,0
15444,262,290,2025-04-01 00:17:16.064194,8.770666311109593,USD,ECOM,web,San Francisco,US,4121,Taxis,,,1,-1.3922958536434926,0,1,1,0.026593561765317533,0,0.08,New York,US,0
15190,262,522,2025-04-01 06:58:37.064194,36.24441418889328,CAD,POS,web,Toronto,CA,7995,Gambling,24081.0,3646.6929494706687,1,-0.37251519195189847,6,1,0,0.026593561765317533,0,0.3,New York,US,0
15692,262,432,2025-05-19 00:46:39.064194,32.793911879647766,CAD,POS,web,Mexico City,MX,4812,Telecom,4124882.0,3262.759071878729,1,-0.44660766153174747,0,0,1,0.026593561765317533,0,0.08,New York,US,0
19409,262,165,2025-06-03 11:40:42.064194,271.5283900729637,USD,ATM,n/a,Calgary,CA,4789,Travel,1335243.0,3751.5920325142397,1,1.1442494969405632,11,1,0,0.026593561765317533,0,0.3,New York,US,0
17884,262,487,2025-08-11 07:56:09.064194,51.131602047278186,CAD,ECOM,web,Paris,FR,4812,Telecom,5948127.0,7375.1426518704775,1,-0.11624395365104427,7,0,0,0.026593561765317533,56,0.16607111532247038,New York,US,0
3838,262,553,2025-09-22 09:09:48.064194,285.89946648939,CAD,ECOM,web,Montreal,CA,6011,ATM Cash,3633219.0,5505.138588671073,1,1.1834131638376197,9,0,0,0.026593561765317533,98,0.3,New York,US,0
6156,263,92,2025-04-01 19:21:32.064194,35.56492669216448,CAD,POS,ios,Chicago,US,4812,Telecom,,,1,-0.5016141414424122,19,1,0,0.01,13,0.17128528058494227,Mexico City,MX,0
768,263,50,2025-04-25 06:58:25.064194,46.40596422876893,CAD,ECOM,ios,London,UK,4121,Taxis,2029013.0,6352.981829681886,1,-0.23714330996687458,6,4,0,0.01,37,0.08,Mexico City,MX,0
8165,263,410,2025-05-07 09:35:25.064194,197.04212068677123,EUR,POS,ios,Paris,FR,4789,Travel,1046220.0,343.54945062741103,1,1.2190857352193392,9,2,0,0.01,49,0.3,Mexico City,MX,0
5299,263,392,2025-05-24 03:19:19.064194,37.52257861817604,USD,ECOM,ios,New York,US,5812,Restaurants,1446234.0,5837.241675145557,1,-0.4484925140502561,3,5,1,0.01,65,0.08688885123245828,Mexico City,MX,0
16842,263,145,2025-06-18 21:05:44.064194,15.504760955407255,USD,POS,ios,Paris,FR,4111,Transport,2223985.0,5837.241675145557,1,-1.311796730537537,21,2,0,0.01,91,0.10438188844023343,Mexico City,MX,0
8611,263,472,2025-07-04 01:26:07.064194,44.521920857923114,CAD,POS,ios,Toronto,CA,5999,Misc Retail,1311623.0,5998.555650046911,1,-0.27844896364179966,1,4,1,0.01,106,0.08,Mexico City,MX,0
17529,263,515,2025-07-06 05:20:54.064194,18.28909833925019,EUR,ECOM,ios,Chicago,US,5812,Restaurants,186887.0,703.9552687283609,1,-1.153016382531101,5,6,0,0.01,108,0.0902080706595197,Mexico City,MX,0
16950,263,259,2025-08-01 09:14:31.064194,168.01060292253246,USD,ECOM,ios,Paris,FR,4789,Travel,2260417.0,6650.627144116943,1,1.0576296139136399,9,4,0,0.01,135,0.32026483886688595,Mexico City,MX,0
4054,263,80,2025-08-28 05:10:46.064194,304.57699449058464,MXN,ECOM,ios,New York,US,6011,ATM Cash,2318175.0,5837.241675145557,1,1.6608459832152254,5,3,0,0.01,161,0.3485583172382055,Mexico City,MX,0
19474,263,131,2025-09-14 01:43:53.064194,58.421452077338216,CAD,POS,ios,New York,US,5411,Grocery,1456387.0,0.0,1,-0.0070492901782227375,1,6,1,0.01,178,0.08777926147569684,Mexico City,MX,0
11876,264,470,2025-04-30 22:47:30.064194,37.568607732049244,CAD,POS,ios,Mexico City,MX,5999,Misc Retail,,,1,-0.0645020602764339,22,2,0,0.01890661991340227,63,0.08,Montreal,CA,0
16409,264,404,2025-05-21 03:20:30.064194,88.21017297615855,EUR,ECOM,ios,San Francisco,US,5300,Wholesale Clubs,1744380.0,3037.6029998560134,1,1.4521446579144328,3,2,1,0.01890661991340227,83,0.08,Montreal,CA,0
2456,264,179,2025-05-21 21:22:58.064194,17.47568680875656,CAD,ECOM,ios,Montreal,CA,4121,Taxis,64948.0,4084.2662883162984,1,-1.3956304669607136,21,2,0,0.01890661991340227,84,0.08,Montreal,CA,0
5477,264,1,2025-05-22 09:04:37.064194,34.18823329685307,CAD,POS,ios,Vancouver,CA,4111,Transport,42099.0,3686.3260295290816,1,-0.23040305983727313,9,3,0,0.01890661991340227,84,0.11558103455617277,Montreal,CA,0
10500,264,558,2025-05-31 08:32:17.064194,74.27452221579901,USD,ECOM,ios,Toronto,CA,5411,Grocery,775660.0,3361.626855905792,1,1.1449410776779947,8,5,0,0.01890661991340227,93,0.12587347368627855,Montreal,CA,0
16572,264,179,2025-07-04 13:48:59.064194,16.797894997575728,CAD,ECOM,ios,Montreal,CA,4121,Taxis,2956602.0,501.7556605985222,1,-1.4632292025441676,13,4,0,0.01890661991340227,128,0.08,Montreal,CA,0
7234,264,113,2025-07-26 17:02:18.064194,42.251923902364226,CAD,POS,ios,San Francisco,US,5999,Misc Retail,1912399.0,4084.2662883162984,1,0.14277359264017708,17,5,0,0.01890661991340227,150,0.08,Montreal,CA,0
15207,264,395,2025-07-31 12:20:19.064194,59.449179508927294,CAD,ECOM,ios,New York,US,4812,Telecom,415081.0,4129.089228965265,1,0.7482362733210377,12,3,0,0.01890661991340227,154,0.08,Montreal,CA,0
17897,264,579,2025-08-13 00:34:00.064194,24.69733030690195,CAD,ATM,n/a,San Francisco,US,5999,Misc Retail,1080821.0,4129.089228965265,1,-0.7989031959221529,0,2,1,0.01890661991340227,167,0.12146415786750689,Montreal,CA,0
18142,264,67,2025-09-03 15:39:25.064194,50.67451831397806,USD,ECOM,ios,Mexico City,MX,5999,Misc Retail,1868725.0,3037.6029998560134,1,0.4645723839871002,15,2,0,0.01890661991340227,189,0.08,Montreal,CA,0
11809,265,80,2025-04-11 17:41:54.064194,215.42064005633134,CAD,ECOM,web,New York,US,6011,ATM Cash,,,1,0.8779798681849316,17,4,0,0.04989567626654895,0,0.3485583172382055,London,UK,0
19674,265,426,2025-05-13 09:30:01.064194,48.20922371132618,CAD,POS,web,Vancouver,CA,4111,Transport,2735287.0,3904.349267144561,1,-0.9157651909734615,9,1,0,0.04989567626654895,0,0.08,London,UK,0
12230,265,77,2025-06-03 16:25:22.064194,80.92635642077036,CAD,ECOM,web,Vancouver,CA,6011,ATM Cash,1839321.0,0.0,1,-0.29844254558796446,16,1,0,0.04989567626654895,0,0.3,London,UK,0
6519,265,81,2025-06-11 03:03:14.064194,33.89734024532251,EUR,POS,web,Paris,FR,5999,Misc Retail,643072.0,7920.842464483109,1,-1.3319689355734163,3,2,1,0.04989567626654895,0,0.08498197908214962,London,UK,0
10876,265,74,2025-06-29 01:54:58.064194,101.04422917200239,USD,POS,web,Paris,FR,6011,ATM Cash,1551104.0,0.0,1,-0.03251237924060113,1,6,1,0.04989567626654895,16,0.3,London,UK,0
13675,265,286,2025-07-24 14:18:28.064194,36.831304874603646,CAD,ECOM,web,New York,US,5999,Misc Retail,2204610.0,5837.241675145557,1,-1.2342049484316193,14,3,0,0.04989567626654895,41,0.08,London,UK,0
19336,265,150,2025-07-28 03:53:59.064194,135.55229887215157,CAD,ECOM,web,Calgary,CA,6011,ATM Cash,308131.0,3259.704429095504,1,0.32026949480252836,3,0,1,0.04989567626654895,45,0.4035033109323017,London,UK,0
14694,265,493,2025-09-09 00:13:10.064194,481.676169599535,EUR,POS,web,New York,US,4789,Travel,3701951.0,3259.704429095504,1,1.849393579885529,0,1,1,0.04989567626654895,88,0.3,London,UK,1
17218,265,478,2025-09-12 20:04:50.064194,184.10640369165293,CAD,ECOM,web,Toronto,CA,4812,Telecom,330700.0,547.9184608800983,1,0.688700360399106,20,4,0,0.04989567626654895,92,0.08,London,UK,0
14794,265,564,2025-09-15 04:33:26.064194,110.66045460631933,CAD,ECOM,web,Chicago,US,7995,Gambling,203316.0,703.9552687283609,1,0.07655069653496083,4,0,1,0.04989567626654895,94,0.3,London,UK,0
